id,titolo,artisti,data_creazione,generi,luoghi,collezioni,contenuti,movimenti,soggetti,altezza,larghezza
http://www.wikidata.org/entity/Q126284198,Ritratto di Baldassarre Castiglione,Bernardino Campi (maschio),1550,ritratto,sala 0.12 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,Baldassarre Castiglione,,Baldassarre Castiglione,114.0,92.0
http://www.wikidata.org/entity/Q126284199,Ritratto di Cristoforo Colombo,,,ritratto,sala 0.12 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,Cristoforo Colombo,,Cristoforo Colombo,48.0,41.0
http://www.wikidata.org/entity/Q126284229,Caduta degli angeli ribelli,Paolo Pagani (maschio),,,sala 1.1 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,220.0,330.0
http://www.wikidata.org/entity/Q126284196,Ritratto di Totila,Francesco Salviati (maschio),1549,ritratto,sala 0.12 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,Totila,,,94.3,66.0
http://www.wikidata.org/entity/Q126284197,Ritratto di Aiax Agà,,,ritratto,sala 0.12 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,62.0,46.0
http://www.wikidata.org/entity/Q126284243,"Assunzione della Vergine con Ss.Rocco, Caterina d'Alessandria, Agnese",Giulio Cesare Procaccini (maschio),,,sala 1.4 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,312.0,185.5
http://www.wikidata.org/entity/Q126284250,"""Sinite parvulos"" con la famiglia Olginati",,,,sala 1.5 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,154.0,207.0
http://www.wikidata.org/entity/Q126284245,Deposizione con santi francescani,,,,sala 1.4 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,260.0,165.0
http://www.wikidata.org/entity/Q126284233,Il martirio di San Pietro Martire,,,,sala 1.2 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,410.0,260.0
http://www.wikidata.org/entity/Q126284232,Miracolo dell'ostia consacrata,Cristoforo Caresana (maschio),,,sala 1.2 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,320.0,350.0
http://www.wikidata.org/entity/Q126284258,Cristo nell'orto dei Getsemani,Carlo Francesco Nuvolone (maschio),,,sala 1.6 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,77.0,51.0
http://www.wikidata.org/entity/Q126284231,S. Pietro Martire,,,,sala 1.2 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,58.0,82.0
http://www.wikidata.org/entity/Q126284242,Martirio di San Marco,Giovanni Battista Recchi (maschio); Giovanni Paolo Recchi (maschio),,,sala 1.4 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,318.0,215.0
http://www.wikidata.org/entity/Q126284228,San Michele sconfigge gli Angeli ribelli,Il Morazzone (maschio),,,sala 1.1 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,330.0,700.0
http://www.wikidata.org/entity/Q126284240,"Madonna col Bambino e angeli tra un santo Vescovo, i santi Domenico, Margherita, Faustina e Liberata",Giovanni Pietro Gnocchi (maschio),,,sala 1.3 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,265.0,174.0
http://www.wikidata.org/entity/Q126284278,Allegoria della Primavera,,,allegoria,sala 1.8 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,primavera,198.0,157.0
http://www.wikidata.org/entity/Q126284241,"Madonna di Loreto con i santi Domenico, Pietro martire e donatore",Bernardino Campi (maschio),,,sala 1.3 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,222.0,145.0
http://www.wikidata.org/entity/Q126284234,San Pietro Martire sana un giovane,,,,sala 1.2 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,284.0,366.0
http://www.wikidata.org/entity/Q126284252,Il rinvenimento della vera Croce,,,,sala 1.5 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,209.0,151.0
http://www.wikidata.org/entity/Q126284255,La benedizione del decapitato,Giovan Battista Costa (maschio),,,sala 1.6 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,192.0,231.5
http://www.wikidata.org/entity/Q126284249,Natività del Battista,,,,sala 1.5 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,154.0,207.0
http://www.wikidata.org/entity/Q126284257,Il conforto del condannato,Agostino Santagostino (maschio),,,sala 1.6 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,193.0,232.0
http://www.wikidata.org/entity/Q126284281,Battaglia contro i turchi,Antonio Calza (maschio),,,sala 1.8 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,220.0,335.0
http://www.wikidata.org/entity/Q126284251,Ritratto della famiglia Nuvolone in concerto,Giuseppe Nuvolone (maschio); Carlo Francesco Nuvolone (maschio),,,sala 1.5 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,195.0,154.0
http://www.wikidata.org/entity/Q126284288,Assedio del Castello di Milano,Ilario Spolverini (maschio),,,sala 1.9 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,117.0,212.0
http://www.wikidata.org/entity/Q126284247,Veduta della città di Como da occidente,,,,sala 1.4 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,110.0,153.0
http://www.wikidata.org/entity/Q126284285,Consacrazione del cardinale Giuseppe Pozzobonelli  nella chiesa di San Carlo al Corso in Roma,Giovanni Paolo Pannini (maschio),,,sala 1.9 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,198.0,295.0
http://www.wikidata.org/entity/Q126284256,San Francesco in estasi confortato dagli angeli,Giuseppe Pinacci (maschio),,,sala 1.6 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,257.0,173.0
http://www.wikidata.org/entity/Q126284263,Ritratto di gentiluomo (di casa Gallio),,,ritratto,sala 1.7 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,73.0,57.0
http://www.wikidata.org/entity/Q126284260,Ritratto di ufficiale di Cavalleria,,,ritratto,sala 1.7 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,214.0,145.0
http://www.wikidata.org/entity/Q126284261,Ritratto di Calidonia Giovio della Porta con figlio Nicolao,,,ritratto,sala 1.7 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,218.0,115.0
http://www.wikidata.org/entity/Q126284267,Ritratto di uomo in armi,,,ritratto,sala 1.7 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,98.0,79.5
http://www.wikidata.org/entity/Q126284264,Ritratto di gentiluomo (di casa Gallio?),Giuseppe Nuvolone (maschio),,ritratto,sala 1.7 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,96.0,75.0
http://www.wikidata.org/entity/Q126284265,Ritratto di gentiluomo con guanti,Elisabetta Marchioni (femmina),,ritratto,sala 1.7 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,91.0,66.0
http://www.wikidata.org/entity/Q126284308,Angeli nella notte stellata,Giuliano Collina (maschio),,,scalone della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,260.0,585.0
http://www.wikidata.org/entity/Q126284270,Ritratto di Ludovico Turconi,,,ritratto,sala 1.7 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,217.0,115.0
http://www.wikidata.org/entity/Q126284269,Ritratto di Giovan Antonio Volpi Vescovo di Como (1559 - 1588),,,ritratto,sala 1.7 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,112.8,85.4
http://www.wikidata.org/entity/Q126284277,Natura morta con fiori,,,,sala 1.8 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,108.0,143.0
http://www.wikidata.org/entity/Q126284305,Cedro nel parco di Villa Olmo,,,,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,90.0,160.0
http://www.wikidata.org/entity/Q126284295,Interno con camino,Giuseppe Reina (maschio),1850,,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,29.5,38.0
http://www.wikidata.org/entity/Q126284274,Trofeo di caccia,,,,sala 1.8 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,168.0,250.0
http://www.wikidata.org/entity/Q126284286,Ritratto di Antonio Maria Parravicino,Antonio Lucini (maschio),,ritratto,sala 1.9 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,71.0,96.5
http://www.wikidata.org/entity/Q126284275,"Vaso con garofani, gigli e altri fiori",Mario de' Fiori (maschio),,,sala 1.8 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,126.0,88.0
http://www.wikidata.org/entity/Q126284272,"Vaso con tulipani, rose, iris e altri fiori",Mario de' Fiori (maschio),,,sala 1.8 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,126.0,88.0
http://www.wikidata.org/entity/Q126284303,I laghi di Brianza,,,,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,124.0,190.0
http://www.wikidata.org/entity/Q126284316,Composizione (1939),Manlio Rho (maschio),1939,,sala 2.4 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,33.2,23.1
http://www.wikidata.org/entity/Q126284306,Imelda de'Lambertazzi e Bonifacio de' Geremei,Cesare Mussini (maschio),,,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,264.0,197.0
http://www.wikidata.org/entity/Q126284298,Ritratto di Flaminio De Orchi,,,ritratto,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,81.0,62.5
http://www.wikidata.org/entity/Q126284299,Ritratto di Felicia Giovio,,,ritratto,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,94.5,77.5
http://www.wikidata.org/entity/Q126284309,Libertà è uscire dalla scatola,Ico Parisi (maschio),,,corridoio del secondo piano della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,150.0,567.0
http://www.wikidata.org/entity/Q126284300,Ritratto di Galeazzo Cattaneo,,,ritratto,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,59.0,44.5
http://www.wikidata.org/entity/Q126284301,Ritratto di Eugenia Cattaneo,,,ritratto,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,75.5,60.0
http://www.wikidata.org/entity/Q126284294,Veduta del porto di Como,,,,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,33.0,43.5
http://www.wikidata.org/entity/Q126284296,Veduta di Argegno,Francesco Capiaghi (maschio),,,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,36.0,52.5
http://www.wikidata.org/entity/Q126284297,Vecchio mercato del grano in Piazza San Fedele,Francesco Capiaghi (maschio),,,sala 1.10 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,basilica di San Fedele; piazza San Fedele,,,34.0,28.5
http://www.wikidata.org/entity/Q126284312,Ritratto di Sant'Elia,Anselmo Bucci (maschio),,ritratto,sala 2.3 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,16.0,11.0
http://www.wikidata.org/entity/Q126284313,Sant'Elia a Brera.txt 35_2016,Fabrizio Musa (maschio),2016,,sala 2.3 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,200.0,150.0
http://www.wikidata.org/entity/Q126284314,studio per composizione,Carla Prina (femmina),,,sala 2.4 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,20.0,15.0
http://www.wikidata.org/entity/Q126284315,Tributo a Beaubourg',Carla Prina (femmina),1987,,sala 2.4 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,60.0,80.0
http://www.wikidata.org/entity/Q126208372,Adorazione dei Magi,Pieter Coecke van Aelst (maschio),,arte religiosa,palazzo Bianco,palazzo Bianco,Adorazione dei Magi,,Adorazione dei Magi,,
http://www.wikidata.org/entity/Q126284207,Adorazione del Bambino,Giovanni Andrea De Magistris (maschio),,arte religiosa,sala 0.13 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,145.0,91.5
http://www.wikidata.org/entity/Q126284284,L'angelo custode,Pietro Ligari (maschio),,,sala 1.9 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,99.0,74.0
http://www.wikidata.org/entity/Q126284279,Battaglia,Antonio Calza (maschio),,,sala 1.8 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,220.0,335.0
http://www.wikidata.org/entity/Q126284246,Maddalena penitente,Antonio Maria Crespi Castoldi (maschio),,arte religiosa,sala 1.4 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,275.0,156.5
http://www.wikidata.org/entity/Q126284226,San Giovanni Battista,,,arte religiosa,sala 0.13 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,90.0,73.0
http://www.wikidata.org/entity/Q126284237,Giuditta e Oloferne,Giovanni Pietro Gnocchi (maschio),,,sala 1.3 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,240.0,340.0
http://www.wikidata.org/entity/Q126284187,Ritratto di Dante Alighieri,,,ritratto,sala 0.12 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,61.0,42.5
http://www.wikidata.org/entity/Q126284181,Ritratto di Giovane,Agnolo Bronzino (maschio),,ritratto,sala 0.12 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,59.0,45.0
http://www.wikidata.org/entity/Q126284282,Vulcano,Pompeo Batoni (maschio),,,sala 1.9 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,98.8,73.5
http://www.wikidata.org/entity/Q126284244,Crocifissione con santi,,,,sala 1.4 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,220.0,153.0
http://www.wikidata.org/entity/Q126284283,Ritratto di gentildonna,Alessandro Magnasco (maschio),,ritratto,sala 1.9 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,100.0,75.0
http://www.wikidata.org/entity/Q126284293,Ritratto di gentiluomo,,,ritratto,sala 1.9 della Pinacoteca Civica di palazzo Volpi,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi,,,,99.0,74.0
http://www.wikidata.org/entity/Q126456502,Santa Maria Maddalena,Domenico Piola (maschio),,arte religiosa,palazzo Bianco,palazzo Bianco,Maria Maddalena,,Maria Maddalena,,
http://www.wikidata.org/entity/Q126456514,Decapitazione di San Giovanni Battista,Il Morazzone (maschio),1612,arte religiosa,palazzo Bianco,palazzo Bianco,decapitazione di san Giovanni Battista,,,,
http://www.wikidata.org/entity/Q126456503,Ritratto di gentiluomo fiorentino,Giorgio Vasari (maschio),,ritratto,palazzo Bianco,palazzo Bianco,gentiluomo,,,,
http://www.wikidata.org/entity/Q126456517,Decapitazione di San Giovanni Battista,Il Cerano (maschio),,arte religiosa,palazzo Bianco,,Giovanni Battista,,,,
http://www.wikidata.org/entity/Q126456507,Pietà e angeli,Lambert Sustris (maschio),,,palazzo Bianco,palazzo Bianco,angelo; Pietà,,,,
http://www.wikidata.org/entity/Q126456505,Ritratto di Gianlorenzo Bernini,Giovanni Benedetto Castiglione (maschio),,ritratto,,,Gian Lorenzo Bernini,,Gian Lorenzo Bernini,,
http://www.wikidata.org/entity/Q126456508,Resurrezione di Drusiana,Maestro della Leggenda di San Giovanni evangelista (maschio),,,palazzo Bianco,palazzo Bianco,,,,,
http://www.wikidata.org/entity/Q126456516,Miracolo di Gioacchino Piccolomini,Silvestro Chiesa (maschio),,,palazzo Bianco,palazzo Bianco,Gioacchino Piccolomini,,,,
http://www.wikidata.org/entity/Q126456526,ritratto di Bettina Raggi Brignole-Sale,Hyacinthe Rigaud (maschio),1739,ritratto,Palazzo Rosso,Musei di Strada Nuova,Bettina Raggi,,Bettina Raggi,101.5,80.2
http://www.wikidata.org/entity/Q126456555,Croce a Santa Maria Immacolata,,,,chiesa dei frati cappuccini,,,,,,
http://www.wikidata.org/entity/Q126633287,Gesù Bambino Salvatore,Giovan Battista Gaulli (maschio),1667,nudo artistico; arte religiosa,Palazzo Rosso,Musei di Strada Nuova,cielo; nuvola; nudità; globo crucigero; Bambino Gesù; panneggio,,Bambino Gesù,128.5,96.7
http://www.wikidata.org/entity/Q126456515,Maddalena,Domenico Puligo (maschio),,,palazzo Bianco,palazzo Bianco,Maria Maddalena,,,,
http://www.wikidata.org/entity/Q126513924,Martirio di San Sebastiano,Nicolò Semitecolo (maschio),1367,arte religiosa,Museo diocesano di Padova,Museo diocesano di Padova,,,martirio di San Sebastiano,,
http://www.wikidata.org/entity/Q126456506,Salomè con la testa del Battista,Matthias Stomer (maschio),,,palazzo Bianco,palazzo Bianco,Salomè con la testa del Battista,,,,
http://www.wikidata.org/entity/Q126371885,Angelo custode,Giambattista Tiepolo (maschio),1737,arte religiosa,,,,,,,
http://www.wikidata.org/entity/Q126310903,Ritratto di Francesco Guardi,Pietro Longhi (maschio),1764,ritratto,Museo del settecento veneziano,Museo del settecento veneziano,Francesco Guardi,,Francesco Guardi,132.0,100.0
http://www.wikidata.org/entity/Q126331548,Madonna col Bambino,Il Moretto (maschio),,arte religiosa,palazzo Bianco,palazzo Bianco,Madonna col Bambino,,Madonna col Bambino,,
http://www.wikidata.org/entity/Q126329804,Annunciazione,Jan Provoost (maschio),,arte religiosa,palazzo Bianco,palazzo Bianco,Annunciazione,,Annunciazione,,
